nnu.dnsnode.net 185.42.137.132 {"edtVi6BHfz6Z8W+BhFCNXw":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"timestamp":1731516638.86044,"querytime":5,"data":"0xWEAAABAAEABAAJA25zdQdkbnNub2RlA25ldAAAAQABwAwAAQABAAAcIAAEuSqJYsAQAAIAAQABUYAABgNubmHAEMAQAAIAAQABUYAABgNubmLAEMAQAAIAAQABUYAABgNubnDAEMAQAAIAAQABUYAABgNubnXAEMA9AAEAAQAAHCAABMI6wITATwABAAEAABwgAATCOsGEwGEAAQABAAAcIAAEwjrGhMBzAAEAAQAAHCAABLkqiYTAPQAcAAEAABwgABAqAQPxADKAAAAAAAAAAABTwE8AHAABAAAcIAAQKgED8QQygAAAAAAAAAAAU8BhABwAAQAAHCAAECoBA/EwMoAAAAAAAAAAAFPAcwAcAAEAABwgABAqAQPwBACAAAAAAAAAAAAyAAApEAAAAAAAAAA=","answerfrom":"185.42.137.132"}}},"9qkfPJYUAYe4yE+p6mN3hg":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"timestamp":1731516638.97254,"querytime":5,"answerfrom":"185.42.137.132","data":"shKEAAABAAEABAAJA25zdQdkbnNub2RlA25ldAAAHAABwAwAHAABAAAcIAAQKgED8AQAAAAAAAAAAAAAMsAQAAIAAQABUYAABgNubmHAEMAQAAIAAQABUYAABgNubmLAEMAQAAIAAQABUYAABgNubnDAEMAQAAIAAQABUYAABgNubnXAEMBJAAEAAQAAHCAABMI6wITAWwABAAEAABwgAATCOsGEwG0AAQABAAAcIAAEwjrGhMB/AAEAAQAAHCAABLkqiYTASQAcAAEAABwgABAqAQPxADKAAAAAAAAAAABTwFsAHAABAAAcIAAQKgED8QQygAAAAAAAAAAAU8BtABwAAQAAHCAAECoBA/EwMoAAAAAAAAAAAFPAfwAcAAEAABwgABAqAQPwBACAAAAAAAAAAAAyAAApEAAAAAAAAAA="}}},"uNt/jER9/nV1ncQD2Me1aQ":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"data":"aKqEAAABAAEABAAJA25zYQdkbnNub2RlA25ldAAAAQABwAwAAQABAAAcIAAEwjrALsAQAAIAAQABUYAABgNubmHAEMAQAAIAAQABUYAABgNubmLAEMAQAAIAAQABUYAABgNubnDAEMAQAAIAAQABUYAABgNubnXAEMA9AAEAAQAAHCAABMI6wITATwABAAEAABwgAATCOsGEwGEAAQABAAAcIAAEwjrGhMBzAAEAAQAAHCAABLkqiYTAPQAcAAEAABwgABAqAQPxADKAAAAAAAAAAABTwE8AHAABAAAcIAAQKgED8QQygAAAAAAAAAAAU8BhABwAAQAAHCAAECoBA/EwMoAAAAAAAAAAAFPAcwAcAAEAABwgABAqAQPwBACAAAAAAAAAAAAyAAApEAAAAAAAAAA=","answerfrom":"185.42.137.132","querytime":8,"timestamp":1731516638.44629}}},"5m4Rw7zzaXUb5z8pOdQKtg":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"data":"tvKEAAABAAEABAAJA25zcAdkbnNub2RlA25ldAAAHAABwAwAHAABAAAcIAAQKgED8TAyAAAAAAAAAAAAU8AQAAIAAQABUYAABgNubmHAEMAQAAIAAQABUYAABgNubmLAEMAQAAIAAQABUYAABgNubnDAEMAQAAIAAQABUYAABgNubnXAEMBJAAEAAQAAHCAABMI6wITAWwABAAEAABwgAATCOsGEwG0AAQABAAAcIAAEwjrGhMB/AAEAAQAAHCAABLkqiYTASQAcAAEAABwgABAqAQPxADKAAAAAAAAAAABTwFsAHAABAAAcIAAQKgED8QQygAAAAAAAAAAAU8BtABwAAQAAHCAAECoBA/EwMoAAAAAAAAAAAFPAfwAcAAEAABwgABAqAQPwBACAAAAAAAAAAAAyAAApEAAAAAAAAAA=","answerfrom":"185.42.137.132","timestamp":1731516638.74726,"querytime":5}}},"EgcaNCYLibg+x78lBn6/8w":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"data":"81aEAAABAAEABAAJA25zcAdkbnNub2RlA25ldAAAAQABwAwAAQABAAAcIAAEwjrGIMAQAAIAAQABUYAABgNubmHAEMAQAAIAAQABUYAABgNubmLAEMAQAAIAAQABUYAABgNubnDAEMAQAAIAAQABUYAABgNubnXAEMA9AAEAAQAAHCAABMI6wITATwABAAEAABwgAATCOsGEwGEAAQABAAAcIAAEwjrGhMBzAAEAAQAAHCAABLkqiYTAPQAcAAEAABwgABAqAQPxADKAAAAAAAAAAABTwE8AHAABAAAcIAAQKgED8QQygAAAAAAAAAAAU8BhABwAAQAAHCAAECoBA/EwMoAAAAAAAAAAAFPAcwAcAAEAABwgABAqAQPwBACAAAAAAAAAAAAyAAApEAAAAAAAAAA=","answerfrom":"185.42.137.132","querytime":6,"timestamp":1731516638.64804}}},"o8N2UlECu5K3Ws0X7Agc1Q":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"querytime":5,"timestamp":1731516638.55437,"answerfrom":"185.42.137.132","data":"maSEAAABAAEABAAJA25zYQdkbnNub2RlA25ldAAAHAABwAwAHAABAAAcIAAQKgED8QBGAAAAAAAAAAAAU8AQAAIAAQABUYAABgNubmHAEMAQAAIAAQABUYAABgNubmLAEMAQAAIAAQABUYAABgNubnDAEMAQAAIAAQABUYAABgNubnXAEMBJAAEAAQAAHCAABMI6wITAWwABAAEAABwgAATCOsGEwG0AAQABAAAcIAAEwjrGhMB/AAEAAQAAHCAABLkqiYTASQAcAAEAABwgABAqAQPxADKAAAAAAAAAAABTwFsAHAABAAAcIAAQKgED8QQygAAAAAAAAAAAU8BtABwAAQAAHCAAECoBA/EwMoAAAAAAAAAAAFPAfwAcAAEAABwgABAqAQPwBACAAAAAAAAAAAAyAAApEAAAAAAAAAA="}}}}
nnu.dnsnode.net 2a01:03f0:0400:8000:0000:0000:0000:0032 {}
e.in-addr-servers.arpa 2001:0dd8:0006:0000:0000:0000:0000:0101 {}
e.in-addr-servers.arpa 203.119.86.101 {}
ns3.pch.net 206.220.231.3 {"qxsgTfBbUn/6CM+Vyd3iGQ":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"data":"VlOEAAABAAEAAAABA25zMwNwY2gDbmV0AAABAAHADAABAAEAAVGAAATO3OcDAAApEAAAAAAAAAA=","answerfrom":"206.220.231.3","timestamp":1731516625.19711,"querytime":0}}},"i2vOn7f6IBx1Zndpc09pJA":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"answerfrom":"206.220.231.3","data":"eWqEAAABAAEAAAABATkBOQE5ATkHaW4tYWRkcgRhcnBhAAAMAAHADAAMAAEAAqMAABAEZG5zOQVxdWFkOQNuZXQAAAApEAAAAAAAAAA=","timestamp":1731516625.7192,"querytime":0}}},"XnLSyp0LliFfuaupP5YOKA":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"querytime":0,"timestamp":1731516625.50317,"data":"oDmEAAABAAEAAAABA25zMwNwY2gDbmV0AAAcAAHADAAcAAEAAVGAABAmIAAACHIAAAAAAAACMQADAAApEAAAAAAAAAA=","answerfrom":"206.220.231.3"}}}}
ns3.pch.net 2620:0000:0872:0000:0000:0000:0231:0003 {}
c.in-addr-servers.arpa 196.216.169.10 {}
c.in-addr-servers.arpa 2001:43f8:0110:0000:0000:0000:0000:0010 {}
nnp.dnsnode.net 2a01:03f1:3032:8000:0000:0000:0000:0053 {}
nnp.dnsnode.net 194.58.198.132 {}
f.in-addr-servers.arpa 193.0.9.1 {"i2vOn7f6IBx1Zndpc09pJA":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"timestamp":1731516624.52992,"querytime":0,"data":"5cqAAAABAAAABgABATkBOQE5ATkHaW4tYWRkcgRhcnBhAAAMAAHAEgACAAEAAVGAAAwBeQRhcmluA25ldADAEgACAAEAAVGAAAQBesA0wBIAAgABAAFRgAAEAXLANMASAAIAAQABUYAABAF4wDTAEgACAAEAAVGAABQEYXJpbgdhdXRoZG5zBHJpcGXAOcASAAIAAQABUYAABAF1wDQAACkE0AAAAAAAAA==","answerfrom":"193.0.9.1"}}}}
f.in-addr-servers.arpa 2001:067c:00e0:0000:0000:0000:0000:0001 {}
nsp.dnsnode.net 2a01:03f1:3032:0000:0000:0000:0000:0053 {}
nsp.dnsnode.net 194.58.198.32 {"evhbphu/e0kl/ce8C6IVNA":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"answerfrom":"194.58.198.32","data":"3KSEAAABAAMAAAABCnpvbmVtYXN0ZXIDbmV0AAAwAAHADAAwAAEAAA4QAEQBAQMNy8OsjJBHsRNo+VQ1E6GyPamk+vYegEQleUMAGewH72GcUciCJ2Va0zAV/I2qZDJ/jvK6a8iw69HHxba9PuzxwsAMADAAAQAADhAARAEAAw1eC10avc2kZa0VLqLuR+unqAOlsf/2kGAIlCvDM07bqnGRWCk1j44hcn7idMOYitRyWtoi6iY/TtxDV1td4I2gwAwALgABAAAOEABiADANAgAADhBnYukKZzSvcjp2CnpvbmVtYXN0ZXIDbmV0AHVIOnGAkQlcikaOmJn+Hu+ecIs+oVbPofHCIY+OIfodt18B4gvetALyjh6pIB9ZKHXerN421ay3VPPqTcAcz7AAACkQAAAAgAAAAA==","timestamp":1731516639.13777,"querytime":9}}}}
g.root-servers.net 192.112.36.4 {}
g.root-servers.net 2001:0500:0012:0000:0000:0000:0000:0d0d {}
a.root-servers.net 2001:0503:ba3e:0000:0000:0000:0002:0030 {}
a.root-servers.net 198.41.0.4 {"Ox0c7Ezn+YV8Irn2871Liw":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"data":"O82AAAABAAAADQAbA25ldAAAAgABwAwAAgABAAKjAAARAW0MZ3RsZC1zZXJ2ZXJzwAzADAACAAEAAqMAAAQBa8AjwAwAAgABAAKjAAAEAWLAI8AMAAIAAQACowAABAFmwCPADAACAAEAAqMAAAQBZMAjwAwAAgABAAKjAAAEAWjAI8AMAAIAAQACowAABAFqwCPADAACAAEAAqMAAAQBbMAjwAwAAgABAAKjAAAEAWHAI8AMAAIAAQACowAABAFlwCPADAACAAEAAqMAAAQBY8AjwAwAAgABAAKjAAAEAWfAI8AMAAIAAQACowAABAFpwCPAIQABAAEAAqMAAATAN1MewCEAHAABAAKjAAAQIAEFAbH5AAAAAAAAAAAAMMA+AAEAAQACowAABMA0sh7APgAcAAEAAqMAABAgAQUDDS0AAAAAAAAAAAAwwE4AAQABAAKjAAAEwCEOHsBOABwAAQACowAAECABBQMjHQAAAAAAAAACADDAXgABAAEAAqMAAATAIzMewF4AHAABAAKjAAAQIAEFA9QUAAAAAAAAAAAAMMBuAAEAAQACowAABMAfUB7AbgAcAAEAAqMAABAgAQUAhW4AAAAAAAAAAAAwwH4AAQABAAKjAAAEwDZwHsB+ABwAAQACowAAECABBQIIzAAAAAAAAAAAADDAjgABAAEAAqMAAATAME8ewI4AHAABAAKjAAAQIAEFAnCUAAAAAAAAAAAAMMCeAAEAAQACowAABMApoh7AngAcAAEAAqMAABAgAQUA2TcAAAAAAAAAAAAwwK4AAQABAAKjAAAEwAUGHsCuABwAAQACowAAECABBQOoPgAAAAAAAAACADDAvgABAAEAAqMAAATADF4ewL4AHAABAAKjAAAQIAEFAhyhAAAAAAAAAAAAMMDOAAEAAQACowAABMAaXB7AzgAcAAEAAqMAABAgAQUDg+sAAAAAAAAAAAAwwN4AAQABAAKjAAAEwCpdHsDeABwAAQACowAAECABBQPuowAAAAAAAAAAADDA7gABAAEAAqMAAATAK6wewO4AHAABAAKjAAAQIAEFAznBAAAAAAAAAAAAMAAAKRAAAAAAAAAA","answerfrom":"198.41.0.4","timestamp":1731516628.33217,"querytime":10}}},"93soVO/VwX02B3sbNp6zqg":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"timestamp":1731516622.77352,"querytime":0,"data":"hE+AAAABAAAACgAVAnNlAAACAAHADAACAAEAAqMAAAcBZgJuc8AMwAwAAgABAAKjAAAEAWnAIsAMAAIAAQACowAABAFiwCLADAACAAEAAqMAAAQBesAiwAwAAgABAAKjAAAEAXjAIsAMAAIAAQACowAABAFnwCLADAACAAEAAqMAAAQBbcAiwAwAAgABAAKjAAAEAWPAIsAMAAIAAQACowAABAFhwCLADAACAAEAAqMAAAQBecAiwCAAAQABAAKjAAAEwEc1NcAgABwAAQACowAAECoBA/AAAAMFAAAAAAAAAFPAMwABAAEAAqMAAATCkmoWwDMAHAABAAKjAAAQIAEGfBAQAAUAAAAAAAAAU8BDAAEAAQACowAABMAkhWvAQwAcAAEAAqMAABAgAQZ8JUwDAQAAAAAAAABTwFMAAQABAAKjAAAEuZ/GlsBTABwAAQACowAAECYgAQqAqwAAAAAAAAAAAVDAYwABAAEAAqMAAATVbBkEwGMAHAABAAKjAAAQIAEGfBJM4AAAAAAAAAAABMBzAAEAAQACowAABILvBXLAcwAcAAEAAqMAABAgAQawAA4AAwAAAAAAAAABwIMAAQABAAKjAAAEwgALcMCDABwAAQACowAAECABBngADgESAAAAAAAAAFPAkwABAAEAAqMAAATAJIdrwJMAHAABAAKjAAAQIAEGfCVUAwEAAAAAAAAAU8CjAAEAAQACowAABMAkkGvAowAcAAEAAqMAABAqAQPwAAADAQAAAAAAAABTwLMAAQABAAKjAAAEuZ/FlsCzABwAAQACowAAECYgAQqAqgAAAAAAAAAAAVAAACkQAAAAAAAAAA==","answerfrom":"198.41.0.4"}}}}
av2.nstld.com 192.42.178.30 {}
av2.nstld.com 2001:0500:0125:0000:0000:0000:0000:0030 {}
l.gtld-servers.net 2001:0500:d937:0000:0000:0000:0000:0030 {}
l.gtld-servers.net 192.41.162.30 {}
b.in-addr-servers.arpa 199.253.183.183 {}
b.in-addr-servers.arpa 2001:0500:0087:0000:0000:0000:0000:0087 {}
z.ns.se 185.159.198.150 {"gP1PnDA7rI+dFllErD/9kA":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"data":"PoOEAAABAAAAAQABAWECc2UAAAYAAcAOAAYAAQAAHCAAQBJjYXRjaGVyLWluLXRoZS1yeWUDbmljwA4QcmVnaXN0cnktZGVmYXVsdMA1ZzTLqgAAASwAAAcIAA0vAAAAHCAAACkE0AAAAAAAAA==","answerfrom":"185.159.198.150","timestamp":1731516622.68567,"querytime":0}}},"yAnZzYoXwcS8NY+5pdN1bw":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"timestamp":1731516623.71243,"querytime":0,"data":"DPiEAAABAAEAAAABAW0CbnMCc2UAAAEAAcAMAAEAAQACowAABMIAC3AAACkE0AAAAAAAAA==","answerfrom":"185.159.198.150"}}},"HSM2WWYU6XAfRPjZVCRAvQ":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"timestamp":1731516623.99421,"querytime":0,"answerfrom":"185.159.198.150","data":"sJ2EAAABAAEAAAABAXkCbnMCc2UAAAEAAcAMAAEAAQACowAABLmfxZYAACkE0AAAAAAAAA=="}}},"BHxbcXRO4Jvi7LWibJOOpw":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"answerfrom":"185.159.198.150","data":"8s6EAAABAAEAAAABAWECbnMCc2UAAAEAAcAMAAEAAQACowAABMAkkGsAACkE0AAAAAAAAA==","querytime":0,"timestamp":1731516622.85294}}},"2oNKsyX4xBX7fJsNsLUZ+Q":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"timestamp":1731516623.26245,"querytime":0,"data":"VpCEAAABAAEAAAABAWYCbnMCc2UAAAEAAcAMAAEAAQACowAABMBHNTUAACkE0AAAAAAAAA==","answerfrom":"185.159.198.150"}}},"SJIp9assyc7OpCpHEyYHPg":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"timestamp":1731516623.0101,"querytime":0,"data":"fl6EAAABAAEAAAABAWICbnMCc2UAAAEAAcAMAAEAAQACowAABMAkhWsAACkE0AAAAAAAAA==","answerfrom":"185.159.198.150"}}},"PCNDQl1aQfmUSCdMsJTJwQ":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"timestamp":1731516623.92825,"querytime":0,"answerfrom":"185.159.198.150","data":"DNeEAAABAAEAAAABAXgCbnMCc2UAABwAAcAMABwAAQACowAAECABBnwSTOAAAAAAAAAAAAQAACkE0AAAAAAAAA=="}}},"1YwdfUSqGh1k3+be+j90eQ":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"timestamp":1731516623.19329,"querytime":0,"data":"xkqEAAABAAEAAAABAWMCbnMCc2UAABwAAcAMABwAAQACowAAECABBnwlVAMBAAAAAAAAAFMAACkE0AAAAAAAAA==","answerfrom":"185.159.198.150"}}},"mnwJxpNGWsLcHkP1XKtubQ":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"querytime":0,"timestamp":1731516623.33497,"data":"r9uEAAABAAEAAAABAWYCbnMCc2UAABwAAcAMABwAAQACowAAECoBA/AAAAMFAAAAAAAAAFMAACkE0AAAAAAAAA==","answerfrom":"185.159.198.150"}}},"6mX4k1tezHC5iElg0RYnCw":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"data":"oHaEAAABAAEAAAABAnNlAAAGAAHADAAGAAEAAqMAAEASY2F0Y2hlci1pbi10aGUtcnllA25pY8AMEHJlZ2lzdHJ5LWRlZmF1bHTAM2c0y6oAAAEsAAAHCAANLwAAABwgAAApBNAAAAAAAAA=","answerfrom":"185.159.198.150","timestamp":1731516622.75884,"querytime":0}}},"NcDmaLY4xUNWNpN1d0Yzvw":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"answerfrom":"185.159.198.150","data":"tqKEAAABAAEAAAABAWMCbnMCc2UAAAEAAcAMAAEAAQACowAABMAkh2sAACkE0AAAAAAAAA==","timestamp":1731516623.13212,"querytime":0}}},"whHU7ILk8Rh79u78tVFUXg":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"timestamp":1731516622.92479,"querytime":0,"answerfrom":"185.159.198.150","data":"ezyEAAABAAEAAAABAWECbnMCc2UAABwAAcAMABwAAQACowAAECoBA/AAAAMBAAAAAAAAAFMAACkE0AAAAAAAAA=="}}},"A/St67ne7hjgH6EE057A5Q":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"answerfrom":"185.159.198.150","data":"tv2EAAABAAEAAAABAXgCbnMCc2UAAAEAAcAMAAEAAQACowAABNVsGQQAACkE0AAAAAAAAA==","timestamp":1731516623.85929,"querytime":0}}},"OUXphyg1unGFPcfo0KDS8A":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"querytime":0,"timestamp":1731516623.78692,"data":"Mz2EAAABAAEAAAABAW0CbnMCc2UAABwAAcAMABwAAQACowAAECABBngADgESAAAAAAAAAFMAACkE0AAAAAAAAA==","answerfrom":"185.159.198.150"}}},"2W6m0lDmkE3MTS87tx7B5w":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"data":"KeiABQABAAAAAAABA25zMQFhB2V4YW1wbGUAAAEAAQAAKQTQAAAAAAAGAA8AAgAU","answerfrom":"185.159.198.150","querytime":0,"timestamp":1731516626.72672}}},"klFyM8xCQ8UezSjoqel1kA":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"timestamp":1731516624.12923,"querytime":0,"data":"4RyEAAABAAEAAAABAXoCbnMCc2UAAAEAAcAMAAEAAQACowAABLmfxpYAACkE0AAAAAAAAA==","answerfrom":"185.159.198.150"}}},"q2PG0Iin52oDKvBslz9KdQ":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"querytime":0,"timestamp":1731516624.20465,"answerfrom":"185.159.198.150","data":"aR+EAAABAAEAAAABAXoCbnMCc2UAABwAAcAMABwAAQACowAAECYgAQqAqwAAAAAAAAAAAVAAACkE0AAAAAAAAA=="}}},"h4cFx+Hc1W98vTiq3TLcFQ":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"querytime":0,"timestamp":1731516624.0589,"data":"nYuEAAABAAEAAAABAXkCbnMCc2UAABwAAcAMABwAAQACowAAECYgAQqAqgAAAAAAAAAAAVAAACkE0AAAAAAAAA==","answerfrom":"185.159.198.150"}}},"u82XAMRQ+ZFcD/tglpn/Sw":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"data":"jGCEAAABAAEAAAABAWkCbnMCc2UAABwAAcAMABwAAQACowAAECABBnwQEAAFAAAAAAAAAFMAACkE0AAAAAAAAA==","answerfrom":"185.159.198.150","timestamp":1731516623.63452,"querytime":0}}},"OA2m1t2M1xJLkAZmINy+4g":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"data":"LZSEAAABAAEAAAABAWcCbnMCc2UAABwAAcAMABwAAQACowAAECABBrAADgADAAAAAAAAAAEAACkE0AAAAAAAAA==","answerfrom":"185.159.198.150","querytime":0,"timestamp":1731516623.48355}}},"zqYWYTRUFLmU2kWtyd/8tQ":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"data":"GrSEAAABAAEAAAABAWICbnMCc2UAABwAAcAMABwAAQACowAAECABBnwlTAMBAAAAAAAAAFMAACkE0AAAAAAAAA==","answerfrom":"185.159.198.150","timestamp":1731516623.07138,"querytime":0}}},"7WR6jIrty7oVWdah6qwcXA":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"answerfrom":"185.159.198.150","data":"Y4iEAAABAAEAAAABAWcCbnMCc2UAAAEAAcAMAAEAAQACowAABILvBXIAACkE0AAAAAAAAA==","timestamp":1731516623.41112,"querytime":0}}},"o4kbqEf9LYXgZkuLSKngZg":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"data":"fXGABQABAAAAAAABA25zMQFhB2V4YW1wbGUAABwAAQAAKQTQAAAAAAAGAA8AAgAU","answerfrom":"185.159.198.150","querytime":0,"timestamp":1731516626.89964}}},"DK8N2CN9Lx7uF37DukcaWQ":{"Zonemaster::Engine::Packet":{"Zonemaster::LDNS::Packet":{"timestamp":1731516623.55914,"querytime":0,"data":"9a6EAAABAAEAAAABAWkCbnMCc2UAAAEAAcAMAAEAAQACowAABMKSahYAACkE0AAAAAAAAA==","answerfrom":"185.159.198.150"}}}}
z.ns.se 2620:010a:80ab:0000:0000:0000:0000:0150 {}
av3.nstld.com 2001:0500:0126:0000:0000:0000:0000:0030 {}
av3.nstld.com 192.82.133.30 {}
b.root-servers.net 199.9.14.201 {}
b.root-servers.net 2001:0500:0200:0000:0000:0000:0000:000b {}
m.gtld-servers.net 2001:0501:b1f9:0000:0000:0000:0000:0030 {}
